x,y
-1.71311732176948,3.710043282205827
0.6631491441529578,4.444501399641972
1.1157227616737198,4.644133595090346
-1.4389515422785353,3.442540573111087
1.2446844353319455,5.497534634466717
-0.8309763335595657,1.8523896851591368
2.524225910240361,0.37945448710617735
1.6070383158098036,2.634242508373224
1.090490961979753,4.665577754548622
-1.6984921574451648,2.5625176987030174
0.6134108262706334,5.403987890792575
-0.9025081758007861,2.7742661670014828
1.661204031178789,4.413294842291935
1.3326761199419759,3.320031969590935
0.1597015506015771,4.350538183664915
-1.016342763154503,2.7174746708694837
2.7629626873309565,0.47788647287558805
2.1830253684215797,0.6102680845073511
0.24443842470648636,2.7501329853498806
-3.35452003422525,4.77592583655651
-1.0062346652659149,3.2325712726269793
1.3849881815892822,0.1538689751448239
1.0174527441177965,4.1353218624251395
1.8287968495428681,4.164278243666639
-3.556911819683876,1.9976261020610795
-0.47623798425566144,4.112321075255818
1.4760109588832764,-1.103399177064047
-2.214633544737704,1.623869934911702
-0.7547724813588027,3.944873941324939
-1.582367775107988,2.8213075126710656
1.395366274303909,2.9211680097988886
0.9857200971952335,5.911070771963642
-1.5648583193834265,2.659683788182206
0.6040129958627225,3.631077997151708
1.3232396881490953,-0.4221182350843258
2.526769442883663,0.9772435382781322
1.2969998360034567,4.939703178821143
2.3071996605717926,0.8093283092592747
2.6313858949207107,-0.5575967799418142
-3.1856666083628893,2.4877056576966847
1.2052658911064524,0.5286189360556433
-2.1140717373702236,2.566024223664282
-3.1185886188312333,3.2378158748025148
-0.9060676651405958,4.089543867941622
2.657073142930408,5.119227519896237
2.0835316912014434,5.38592919135436
0.3693706839548566,4.332434829895306
-0.5652455538374972,2.509835037866874
-0.07954098605624882,6.053046394532753
1.0361355786913462,4.576012035414193
0.4053801942336278,3.977320278059966
1.9356750016046178,0.6296518684763813
-2.1139682531634225,2.448811880262123
-1.6688043277693396,4.948933408901511
-1.6263906047311307,3.8360377018773426
-1.8449925871033845,1.4630554915471934
2.196123405601716,1.106626592518185
2.884040462835615,1.184518547586656
1.4952018134999419,4.116318447428195
2.315697052962535,6.010087585875915
-2.7277366374843837,1.705836506115323
-0.0435825742351017,3.0656872412717235
0.9509060730417057,4.689286010925766
1.5176830593640513,0.6835341031755305
1.7230038672846786,0.6822224001196031
-1.2691946932188538,3.4658417123610286
0.6685502084327155,0.9545994547182354
1.2337275185331351,1.9029783192242045
-1.492136516565736,1.4268386692433643
1.99385007664071,2.439672109422367
1.777155849290468,-0.6107397657590423
0.012592719187006773,5.252793881686413
0.5846318819970213,5.968124683079798
-1.886408139558493,3.25093256039589
-0.1512457454984386,5.0035286476971095
-1.4823585297368238,3.3623353599859835
1.6452882682672691,0.9133949030604879
4.0886455770546455,0.8596322234433584
1.1949170209893787,0.5862800618084891
-3.9201590274189724,3.4635698332565656
-2.092182816899326,2.484957854718414
1.1359536065748725,3.942184484860954
0.883373111932293,4.673325979192925
4.200097818810425,1.7476951982293092
2.5262165159114565,0.7432719618379136
1.7542626575200502,3.635838809082592
0.517583114970007,3.9095204559983223
-1.8551282031744223,3.05891573107825
0.2011669619972628,6.022845785237521
2.205273667268154,1.4691919531408326
-2.568523746493674,2.6368192353199986
-0.8544345124377367,1.8478318016497604
2.414409232508995,-1.5976698208460482
0.1925526442828014,3.782822629160416
3.12449433454995,1.1829120106703015
0.7350670446902527,5.025998083665145
1.3383775556062891,3.687458245602108
-1.6332516538376183,2.3057218777359574
-2.1459578631477196,1.8252125985484142
2.677652397396046,1.5229378892283423
1.7366730013047424,-0.3397925041382801
2.355771371469107,5.626210220358646
-1.9585942458290582,3.476204729842284
0.3710556755481391,3.9801894820619026
-1.6472354169235006,3.8878516867117594
-0.490908433722945,4.720291357421587
3.04496115773128,1.487401017588275
0.17035017347218695,4.651999575521726
-1.321420755704176,4.892044063344715
